gain	76	1	-85.89
gain	1	77	-86.92
gain	77	1	-86.46
gain	1	78	-89.43
gain	78	1	-89.13
gain	1	79	-93.15
gain	79	1	-93.08
gain	1	80	-92.23
gain	80	1	-90.99
gain	1	81	-94.06
gain	81	1	-90.64
gain	1	82	-101.57
gain	82	1	-103.84
gain	1	83	-99.16
gain	83	1	-100.16
gain	1	84	-97.60
gain	84	1	-99.15
gain	1	85	-113.86
gain	85	1	-110.03
gain	1	86	-102.31
gain	86	1	-99.89
gain	1	87	-106.26
gain	87	1	-103.42
gain	1	88	-107.71
gain	88	1	-105.21
gain	1	89	-110.76
gain	89	1	-114.42
gain	1	90	-96.13
gain	90	1	-92.47
gain	1	91	-95.94
gain	91	1	-92.71
gain	1	92	-94.55
gain	92	1	-92.92
gain	1	93	-95.03
gain	93	1	-95.61
gain	1	94	-93.60
gain	94	1	-91.96
gain	1	95	-99.20
gain	95	1	-99.99
gain	1	96	-101.49
gain	96	1	-98.26
gain	1	97	-106.98
gain	97	1	-107.29
gain	1	98	-103.68
gain	98	1	-106.20
gain	1	99	-107.82
gain	99	1	-103.95
gain	1	100	-110.03
gain	100	1	-106.94
gain	1	101	-109.36
gain	101	1	-107.11
gain	1	102	-111.86
gain	102	1	-109.45
gain	1	103	-110.65
gain	103	1	-109.54
gain	1	104	-107.93
gain	104	1	-109.30
gain	1	105	-100.03
gain	105	1	-95.78
gain	1	106	-99.47
gain	106	1	-98.31
gain	1	107	-98.13
gain	107	1	-93.70
gain	1	108	-97.75
gain	108	1	-95.97
gain	1	109	-95.69
gain	109	1	-91.13
gain	1	110	-102.58
gain	110	1	-105.55
gain	1	111	-98.84
gain	111	1	-94.85
gain	1	112	-106.75
gain	112	1	-104.62
gain	1	113	-106.61
gain	113	1	-105.21
gain	1	114	-105.43
gain	114	1	-105.64
gain	1	115	-106.14
gain	115	1	-106.18
gain	1	116	-107.48
gain	116	1	-106.29
gain	1	117	-107.10
gain	117	1	-104.82
gain	1	118	-105.90
gain	118	1	-103.56
gain	1	119	-111.86
gain	119	1	-110.72
gain	1	120	-107.81
gain	120	1	-108.38
gain	1	121	-105.75
gain	121	1	-102.60
gain	1	122	-95.29
gain	122	1	-94.73
gain	1	123	-102.03
gain	123	1	-101.75
gain	1	124	-100.45
gain	124	1	-99.86
gain	1	125	-102.18
gain	125	1	-101.91
gain	1	126	-103.48
gain	126	1	-100.16
gain	1	127	-104.28
gain	127	1	-100.16
gain	1	128	-104.75
gain	128	1	-103.20
gain	1	129	-103.79
gain	129	1	-100.02
gain	1	130	-103.50
gain	130	1	-100.13
gain	1	131	-112.34
gain	131	1	-106.86
gain	1	132	-110.31
gain	132	1	-105.51
gain	1	133	-113.89
gain	133	1	-115.88
gain	1	134	-113.71
gain	134	1	-110.20
gain	1	135	-102.04
gain	135	1	-100.88
gain	1	136	-98.34
gain	136	1	-98.41
gain	1	137	-103.02
gain	137	1	-96.97
gain	1	138	-99.02
gain	138	1	-96.30
gain	1	139	-107.90
gain	139	1	-105.64
gain	1	140	-103.17
gain	140	1	-100.19
gain	1	141	-105.01
gain	141	1	-103.13
gain	1	142	-107.90
gain	142	1	-105.20
gain	1	143	-106.67
gain	143	1	-105.26
gain	1	144	-113.15
gain	144	1	-114.05
gain	1	145	-110.21
gain	145	1	-107.66
gain	1	146	-108.83
gain	146	1	-109.80
gain	1	147	-114.08
gain	147	1	-115.82
gain	1	148	-115.30
gain	148	1	-109.62
gain	1	149	-114.34
gain	149	1	-112.17
gain	1	150	-106.69
gain	150	1	-106.58
gain	1	151	-103.77
gain	151	1	-98.24
gain	1	152	-104.99
gain	152	1	-102.36
gain	1	153	-105.70
gain	153	1	-100.84
gain	1	154	-106.89
gain	154	1	-104.20
gain	1	155	-109.40
gain	155	1	-102.23
gain	1	156	-111.79
gain	156	1	-110.10
gain	1	157	-106.50
gain	157	1	-107.21
gain	1	158	-108.08
gain	158	1	-101.87
gain	1	159	-110.06
gain	159	1	-110.05
gain	1	160	-110.00
gain	160	1	-110.72
gain	1	161	-110.91
gain	161	1	-110.59
gain	1	162	-112.36
gain	162	1	-105.38
gain	1	163	-116.27
gain	163	1	-111.37
gain	1	164	-113.43
gain	164	1	-111.44
gain	1	165	-103.79
gain	165	1	-101.86
gain	1	166	-104.32
gain	166	1	-97.83
gain	1	167	-106.58
gain	167	1	-104.62
gain	1	168	-106.74
gain	168	1	-101.62
gain	1	169	-112.18
gain	169	1	-111.03
gain	1	170	-110.13
gain	170	1	-104.06
gain	1	171	-112.18
gain	171	1	-112.59
gain	1	172	-109.40
gain	172	1	-109.81
gain	1	173	-112.85
gain	173	1	-110.85
gain	1	174	-113.56
gain	174	1	-113.65
gain	1	175	-108.69
gain	175	1	-110.10
gain	1	176	-111.26
gain	176	1	-104.86
gain	1	177	-112.08
gain	177	1	-107.23
gain	1	178	-117.36
gain	178	1	-116.64
gain	1	179	-110.34
gain	179	1	-108.37
gain	1	180	-107.10
gain	180	1	-107.00
gain	1	181	-104.44
gain	181	1	-104.18
gain	1	182	-108.40
gain	182	1	-106.79
gain	1	183	-106.91
gain	183	1	-108.57
gain	1	184	-111.60
gain	184	1	-114.40
gain	1	185	-103.47
gain	185	1	-102.53
gain	1	186	-114.54
gain	186	1	-114.85
gain	1	187	-109.73
gain	187	1	-107.62
gain	1	188	-114.19
gain	188	1	-111.36
gain	1	189	-114.51
gain	189	1	-112.86
gain	1	190	-117.43
gain	190	1	-113.61
gain	1	191	-120.91
gain	191	1	-119.36
gain	1	192	-113.84
gain	192	1	-114.85
gain	1	193	-115.10
gain	193	1	-112.68
gain	1	194	-116.77
gain	194	1	-118.88
gain	1	195	-112.63
gain	195	1	-112.70
gain	1	196	-104.97
gain	196	1	-107.54
gain	1	197	-111.92
gain	197	1	-106.53
gain	1	198	-111.47
gain	198	1	-108.01
gain	1	199	-112.99
gain	199	1	-104.33
gain	1	200	-106.44
gain	200	1	-98.99
gain	1	201	-110.30
gain	201	1	-104.90
gain	1	202	-113.70
gain	202	1	-108.72
gain	1	203	-107.79
gain	203	1	-105.95
gain	1	204	-110.81
gain	204	1	-108.49
gain	1	205	-113.32
gain	205	1	-110.18
gain	1	206	-112.44
gain	206	1	-110.82
gain	1	207	-109.93
gain	207	1	-106.30
gain	1	208	-114.83
gain	208	1	-109.64
gain	1	209	-115.36
gain	209	1	-115.45
gain	1	210	-114.23
gain	210	1	-113.23
gain	1	211	-110.37
gain	211	1	-105.85
gain	1	212	-113.83
gain	212	1	-111.17
gain	1	213	-112.42
gain	213	1	-111.27
gain	1	214	-114.67
gain	214	1	-114.18
gain	1	215	-112.19
gain	215	1	-113.35
gain	1	216	-112.27
gain	216	1	-108.03
gain	1	217	-116.19
gain	217	1	-112.25
gain	1	218	-117.77
gain	218	1	-113.85
gain	1	219	-113.60
gain	219	1	-111.91
gain	1	220	-115.04
gain	220	1	-111.35
gain	1	221	-114.62
gain	221	1	-112.50
gain	1	222	-115.10
gain	222	1	-117.46
gain	1	223	-121.19
gain	223	1	-119.66
gain	1	224	-124.78
gain	224	1	-123.32
gain	2	3	-50.84
gain	3	2	-52.44
gain	2	4	-66.41
gain	4	2	-66.76
gain	2	5	-76.08
gain	5	2	-78.81
gain	2	6	-78.61
gain	6	2	-79.50
gain	2	7	-88.06
gain	7	2	-88.48
gain	2	8	-88.80
gain	8	2	-90.43
gain	2	9	-95.20
gain	9	2	-93.22
gain	2	10	-99.83
gain	10	2	-98.23
gain	2	11	-98.27
gain	11	2	-94.53
gain	2	12	-102.69
gain	12	2	-105.67
gain	2	13	-104.37
gain	13	2	-106.05
gain	2	14	-104.55
gain	14	2	-103.19
gain	2	15	-67.21
gain	15	2	-65.29
gain	2	16	-63.42
gain	16	2	-68.45
gain	2	17	-53.37
gain	17	2	-54.77
gain	2	18	-63.16
gain	18	2	-65.31
gain	2	19	-68.39
gain	19	2	-66.47
gain	2	20	-79.82
gain	20	2	-82.74
gain	2	21	-82.84
gain	21	2	-83.61
gain	2	22	-90.17
gain	22	2	-90.34
gain	2	23	-89.00
gain	23	2	-93.17
gain	2	24	-90.66
gain	24	2	-87.89
gain	2	25	-96.51
